task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
351	ff/b77e79	27621747	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LI_ADF_A_8)	CACHED	0	2022-06-09 21:13:32.805	1h 12m 50s	7m 36s	198.0%	1.4 GB	4.3 GB	6.1 GB	4.3 MB
350	50/55ce90	27621851	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_III_H_1)	CACHED	0	2022-06-09 22:26:23.172	4h 49m 47s	2h 26m 7s	1163.2%	10 GB	11.6 GB	80.8 GB	14.8 GB
346	80/a5f953	27621826	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_III_A_4)	CACHED	0	2022-06-09 22:14:24.417	4h 7m 51s	1h 59m 49s	1175.6%	10 GB	11.6 GB	47.1 GB	8 GB
353	6f/a58820	27621751	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LI_ADF_H_12)	CACHED	0	2022-06-09 21:15:17.715	1h 9m 45s	6m 19s	196.9%	1.5 GB	4.4 GB	5.7 GB	4.3 MB
355	ab/575ebf	27621753	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LI_ADF_H_14)	CACHED	0	2022-06-09 21:15:42.786	1h 14m 20s	5m 38s	198.0%	1.5 GB	4.4 GB	4.6 GB	4.3 MB
356	cb/97c339	27613353	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_V_H_4)	CACHED	0	2022-06-09 19:48:32.698	1h 34m 6s	31m 41s	456.7%	3.1 GB	3.7 GB	152.1 GB	147.1 GB
354	75/aa62ed	27613351	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_V_H_3)	CACHED	0	2022-06-09 19:47:22.727	1h 33m 30s	30m	466.8%	3.1 GB	3.7 GB	147.8 GB	143 GB
361	5e/bf724a	27621757	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LI_ADF_H_16)	CACHED	0	2022-06-09 21:17:53.241	1h 14m 25s	7m 50s	195.5%	1.5 GB	4.4 GB	6.2 GB	4.4 MB
359	a6/c537d8	27621828	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_III_H_18)	CACHED	0	2022-06-09 22:16:13.487	3h 45m 2s	1h 33m 15s	1171.5%	10 GB	11.6 GB	47.8 GB	7.8 GB
362	4c/e43090	27621761	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LI_ADF_H_8)	CACHED	0	2022-06-09 21:20:52.904	1h 10m 15s	6m 41s	198.8%	1.5 GB	4.4 GB	5.9 GB	4.3 MB
360	67/d8b594	27621838	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_III_H_3)	CACHED	0	2022-06-09 22:21:17.934	3h 58m 47s	1h 41m 2s	1153.4%	10 GB	11.6 GB	60.7 GB	9.9 GB
364	5e/f80c44	27613356	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_ADF_A_18)	CACHED	0	2022-06-09 19:52:12.706	2h 1m 25s	56m 50s	483.7%	3.1 GB	3.8 GB	289.4 GB	280.1 GB
363	be/4a760f	27613354	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_ADF_A_1)	CACHED	0	2022-06-09 19:49:07.625	1h 28m 45s	27m 1s	457.2%	3.1 GB	3.7 GB	129.4 GB	125.2 GB
369	26/3d67b1	27613360	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_ADF_A_4)	CACHED	0	2022-06-09 19:53:57.631	2h 24m 10s	1h 21m 15s	468.2%	3.1 GB	3.8 GB	393.5 GB	381 GB
366	3c/880714	27621831	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_III_H_4)	CACHED	0	2022-06-09 22:18:07.974	4h 8m 57s	1h 59m 7s	1175.8%	10 GB	11.6 GB	44.3 GB	7.3 GB
368	f1/980b10	27621837	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_PF_A_1)	CACHED	0	2022-06-09 22:20:58.700	3h 39m 31s	1h 26m 59s	1153.4%	10 GB	11.6 GB	50.9 GB	8 GB
370	43/152f7b	27613362	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_ADF_H_1)	CACHED	0	2022-06-09 19:56:17.639	1h 38m 35s	38m 7s	477.1%	3.1 GB	3.7 GB	191.4 GB	185.2 GB
371	e2/df3797	27613364	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_ADF_H_18)	CACHED	0	2022-06-09 19:56:38.303	1h 49m 59s	44m 43s	482.5%	3.1 GB	3.7 GB	248.8 GB	240.9 GB
373	4a/d46a34	27621839	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_PF_A_18)	CACHED	0	2022-06-09 22:21:52.892	3h 45m 17s	1h 28m 7s	1157.8%	10 GB	11.6 GB	55.9 GB	9.6 GB
377	aa/dd7bd6	27613367	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_ADF_H_4)	CACHED	0	2022-06-09 19:58:52.734	1h 45m 15s	42m 18s	483.7%	3.1 GB	3.8 GB	213.9 GB	206.9 GB
375	82/7d0204	27621836	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_PF_A_3)	CACHED	0	2022-06-09 22:20:38.348	3h 33m 57s	1h 21m 5s	1161.5%	10 GB	11.6 GB	50.2 GB	8.1 GB
376	2b/11bd16	27613366	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_ADF_H_3)	CACHED	0	2022-06-09 19:57:58.368	1h 37m 39s	33m 49s	471.8%	3.1 GB	3.8 GB	166 GB	160.7 GB
384	80/8f5f2a	27613378	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_ADMB_A_3)	CACHED	0	2022-06-09 20:06:43.823	1h 51m 4s	50m 2s	460.6%	3.1 GB	3.7 GB	242.1 GB	234.4 GB
382	13/80fa7b	27621852	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_PF_H_3)	CACHED	0	2022-06-09 22:26:27.847	3h 55m 57s	1h 32m 23s	1153.3%	10 GB	11.6 GB	65.9 GB	11.2 GB
383	80/eb840f	27613372	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_ADMA_H_3)	CACHED	0	2022-06-09 20:03:57.705	1h 38m 55s	41m 3s	474.5%	3.1 GB	3.7 GB	202.6 GB	196.1 GB
381	c7/850693	27621840	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_PF_H_18)	CACHED	0	2022-06-09 22:24:08.542	3h 33m 7s	1h 12m 49s	1153.6%	10 GB	11.6 GB	46 GB	8 GB
387	5b/b9e83f	27613385	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_ADMB_H_3)	CACHED	0	2022-06-09 20:08:22.741	1h 43m 40s	44m 21s	474.2%	3.1 GB	3.7 GB	223.4 GB	216.3 GB
386	fe/d4c924	27621845	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_PF_H_4)	CACHED	0	2022-06-09 22:25:08.354	3h 34m 22s	1h 14m 58s	1148.4%	10 GB	11.6 GB	53.4 GB	9.1 GB
388	c2/97a97d	27613390	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_ADM_A_1)	CACHED	0	2022-06-09 20:10:43.284	1h 22m 19s	20m 21s	473.1%	3.1 GB	3.7 GB	112.6 GB	108.9 GB
391	8e/6e5b9a	27613388	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_ADM_A_18)	CACHED	0	2022-06-09 20:09:17.668	1h 35m 55s	37m 28s	469.9%	3.1 GB	3.7 GB	183.7 GB	177.8 GB
392	d0/673d64	27621863	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_PM_A_18)	CACHED	0	2022-06-09 22:28:33.113	4h 25m 17s	1h 58m 17s	1156.4%	10 GB	11.6 GB	66.5 GB	10.7 GB
395	04/dd2b60	27613392	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_ADM_H_1)	CACHED	0	2022-06-09 20:11:42.681	1h 46m 45s	45m 39s	470.5%	3.1 GB	3.8 GB	224 GB	216.8 GB
397	23/561882	27613396	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_ADM_H_18)	CACHED	0	2022-06-09 20:12:47.726	1h 38m 10s	38m 11s	474.5%	3.1 GB	3.8 GB	190.1 GB	184 GB
402	b0/4d8900	27613397	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_III_A_1)	CACHED	0	2022-06-09 20:13:57.691	1h 25m 35s	26m 48s	469.0%	3.1 GB	3.7 GB	130.9 GB	126.6 GB
403	e8/921b70	27613401	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_III_A_18)	CACHED	0	2022-06-09 20:18:37.662	1h 26m 35s	26m 47s	477.3%	3.1 GB	3.7 GB	143 GB	138.4 GB
406	4a/e4fe14	27621865	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_V_A_18)	CACHED	0	2022-06-09 22:29:48.709	3h 57m 51s	1h 32m 9s	1172.8%	10 GB	11.6 GB	48.4 GB	8.4 GB
407	82/f4123c	27613403	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_III_A_3)	CACHED	0	2022-06-09 20:18:53.256	1h 27m 49s	28m 17s	479.1%	3.1 GB	3.7 GB	143.4 GB	138.8 GB
409	a0/0c8f4a	27613404	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_III_A_4)	CACHED	0	2022-06-09 20:18:57.659	1h 27m 40s	28m 12s	470.7%	3.1 GB	3.7 GB	138.5 GB	134.1 GB
413	c1/b8bebe	27613407	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_III_H_1)	CACHED	0	2022-06-09 20:21:57.659	1h 31m 40s	29m 42s	470.6%	3.1 GB	3.8 GB	145.2 GB	140.5 GB
412	1e/3806ae	27621853	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDLI_V_H_1)	CACHED	0	2022-06-09 22:26:37.926	3h 43m 47s	1h 15m 1s	1156.0%	10 GB	11.6 GB	33.7 GB	5.4 GB
415	a9/bb70e0	27613409	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_III_H_18)	CACHED	0	2022-06-09 20:24:18.176	1h 23m 30s	23m 50s	469.0%	3 GB	3.7 GB	116.5 GB	112.7 GB
420	9a/0a0037	27613413	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_III_H_3)	CACHED	0	2022-06-09 20:25:57.664	1h 31m	33m 1s	464.7%	3.1 GB	3.8 GB	162.3 GB	157.1 GB
423	7f/8fa2ae	27613415	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_III_H_4)	CACHED	0	2022-06-09 20:26:37.660	1h 35m 15s	31m 46s	478.5%	3.1 GB	3.7 GB	160.6 GB	155.4 GB
425	6e/963830	27613419	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_PF_A_1)	CACHED	0	2022-06-09 20:29:37.975	2h 25m 50s	1h 25m 13s	442.7%	3.1 GB	3.8 GB	388.9 GB	376.5 GB
428	65/d05f73	27613416	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_PF_A_18)	CACHED	0	2022-06-09 20:27:42.692	1h 34m 35s	32m 6s	473.2%	3.1 GB	3.7 GB	159.7 GB	154.5 GB
433	5a/150e22	27613421	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_PF_A_3)	CACHED	0	2022-06-09 20:29:44.113	1h 54m 24s	53m 54s	452.3%	3.1 GB	3.8 GB	253.9 GB	245.7 GB
438	ea/848a66	27615626	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_PF_A_4)	CACHED	0	2022-06-09 20:36:27.777	1h 50m 10s	51m 38s	479.5%	3.1 GB	3.7 GB	256.8 GB	248.6 GB
441	ce/76242a	27617242	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_PF_H_1)	CACHED	0	2022-06-09 20:38:07.757	1h 38m 5s	41m 14s	468.4%	3.1 GB	3.7 GB	214.2 GB	207.3 GB
444	73/de3250	27617232	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_PF_H_18)	CACHED	0	2022-06-09 20:37:03.571	1h 41m 59s	44m 5s	468.6%	3.1 GB	3.7 GB	213.5 GB	206.7 GB
449	8d/1bf90f	27617252	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_PF_H_3)	CACHED	0	2022-06-09 20:41:13.324	1h 36m 39s	37m 20s	473.9%	3.1 GB	3.7 GB	184.9 GB	178.9 GB
453	02/3b01d1	27617249	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_PF_H_4)	CACHED	0	2022-06-09 20:39:27.818	1h 33m 5s	31m 57s	481.4%	3.1 GB	3.8 GB	162.2 GB	157 GB
457	a6/d91d32	27617253	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_PM_A_1)	CACHED	0	2022-06-09 20:41:18.402	1h 39m 59s	40m 45s	471.1%	3.1 GB	3.7 GB	203.5 GB	197 GB
458	71/91a735	27617257	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_PM_A_18)	CACHED	0	2022-06-09 20:41:47.890	1h 46m 45s	37m 18s	482.7%	3.1 GB	3.7 GB	200.7 GB	194.2 GB
460	34/6c9a8d	27617258	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_PM_A_3)	CACHED	0	2022-06-09 20:42:12.692	1h 53m 15s	44m 10s	486.1%	3.1 GB	3.7 GB	226.6 GB	219.3 GB
461	47/078422	27617261	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_PM_H_1)	CACHED	0	2022-06-09 20:45:53.244	1h 48m 40s	43m 18s	479.0%	3.1 GB	3.8 GB	226.7 GB	219.4 GB
465	88/093ddc	27617816	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_PM_H_18)	CACHED	0	2022-06-09 20:49:37.721	1h 52m	50m 19s	471.8%	3.1 GB	3.7 GB	250.9 GB	242.9 GB
467	56/244104	27618899	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_PM_H_3)	CACHED	0	2022-06-09 20:50:38.388	1h 46m 54s	40m 49s	478.4%	3.1 GB	3.7 GB	202.8 GB	196.3 GB
469	86/036bf2	27620250	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_PM_H_4)	CACHED	0	2022-06-09 20:52:22.653	1h 38m 10s	33m 52s	485.3%	3.1 GB	3.7 GB	171.6 GB	166 GB
471	d1/e1239f	27621697	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_V_A_1)	CACHED	0	2022-06-09 20:55:27.914	1h 42m 35s	35m 43s	458.6%	3.1 GB	3.8 GB	173.8 GB	168.3 GB
473	72/ee1454	27620643	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_V_A_18)	CACHED	0	2022-06-09 20:52:37.872	1h 38m 30s	34m 24s	476.5%	3.1 GB	3.8 GB	178.1 GB	172.4 GB
476	bd/d9ebaa	27621703	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_V_A_4)	CACHED	0	2022-06-09 20:57:38.402	1h 38m 34s	33m 53s	455.2%	3.1 GB	3.8 GB	171 GB	165.6 GB
475	45/b4267d	27621705	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_V_A_3)	CACHED	0	2022-06-09 21:00:43.134	1h 36m 20s	34m 41s	442.7%	3.1 GB	3.7 GB	166.9 GB	161.6 GB
481	57/937c6a	27621732	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_V_H_18)	CACHED	0	2022-06-09 21:05:18.776	1h 36m 59s	34m 32s	479.2%	3.1 GB	3.7 GB	174.8 GB	169.2 GB
479	9b/14e9a5	27621728	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_V_H_1)	CACHED	0	2022-06-09 21:01:52.759	1h 36m 50s	30m 55s	469.0%	3.1 GB	3.7 GB	152.4 GB	147.5 GB
483	6f/17fb0b	27621735	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_V_H_3)	CACHED	0	2022-06-09 21:08:10.529	1h 32m 17s	32m 38s	454.7%	3.1 GB	3.7 GB	154.1 GB	149.1 GB
486	1b/cd5db4	27621738	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LI_ADF_A_10)	CACHED	0	2022-06-09 21:09:53.401	1h 43m 44s	40m 12s	482.3%	3.1 GB	3.8 GB	201.9 GB	195.4 GB
485	f8/09269c	27621734	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LDAL_V_H_4)	CACHED	0	2022-06-09 21:06:48.565	1h 34m 19s	33m 21s	470.1%	3.1 GB	3.7 GB	166 GB	160.7 GB
489	8b/f08a58	27621741	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LI_ADF_A_12)	CACHED	0	2022-06-09 21:11:28.520	1h 42m 34s	40m 37s	476.3%	3.1 GB	3.8 GB	201.2 GB	194.7 GB
491	7c/d34698	27621742	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LI_ADF_A_14)	CACHED	0	2022-06-09 21:11:53.163	1h 43m 45s	42m 10s	473.3%	3.1 GB	3.7 GB	204.3 GB	197.7 GB
492	24/6e696e	27621746	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LI_ADF_A_16)	CACHED	0	2022-06-09 21:13:07.743	1h 46m 5s	40m 21s	471.9%	3.1 GB	3.7 GB	196.6 GB	190.3 GB
495	31/a270fd	27621748	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LI_ADF_A_8)	CACHED	0	2022-06-09 21:14:38.271	1h 43m 45s	39m 33s	473.0%	3.1 GB	3.7 GB	192 GB	185.8 GB
497	92/cdc64e	27621750	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LI_ADF_H_10)	CACHED	0	2022-06-09 21:14:38.325	1h 43m 9s	38m 54s	473.0%	3.1 GB	3.8 GB	199.6 GB	193.2 GB
499	f4/c563da	27621752	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LI_ADF_H_12)	CACHED	0	2022-06-09 21:15:28.223	1h 44m 20s	35m 18s	466.1%	3.1 GB	3.7 GB	181 GB	175.2 GB
501	6e/c34676	27621755	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LI_ADF_H_14)	CACHED	0	2022-06-09 21:17:04.696	1h 36m 3s	28m 39s	462.2%	3.1 GB	3.8 GB	146 GB	141.3 GB
502	ca/1c5c00	27621762	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LI_ADF_H_16)	CACHED	0	2022-06-09 21:21:18.430	1h 44m 14s	35m 43s	487.5%	3.1 GB	3.8 GB	193.4 GB	187 GB
505	ff/083f4e	27621760	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (LI_ADF_H_8)	CACHED	0	2022-06-09 21:20:27.827	1h 39m 35s	35m 29s	478.3%	3.1 GB	3.7 GB	186.3 GB	180.3 GB
7	41/a22b87	29742591	NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:MAKE_TRANSCRIPTS_FASTA (rsem/GCA_905220365.1_ilVanCard2.1_genomic_chroms_masked.fna)	ABORTED	-	2022-09-12 15:18:30.049	-	-	-	-	-	-	-
34	e6/940e57	29742592	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (AL_ADF_A_11)	ABORTED	-	2022-09-12 15:18:32.547	-	-	-	-	-	-	-
38	09/d51f3a	29742593	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (AL_ADF_A_19)	ABORTED	-	2022-09-12 15:18:33.249	-	-	-	-	-	-	-
43	50/5b9ece	29742594	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (AL_ADF_A_7)	ABORTED	-	2022-09-12 15:18:34.046	-	-	-	-	-	-	-
50	2e/7a96d1	29742595	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (AL_ADF_A_3)	ABORTED	-	2022-09-12 15:18:34.952	-	-	-	-	-	-	-
55	a2/6118eb	29742596	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (AL_ADF_A_9)	ABORTED	-	2022-09-12 15:18:35.746	-	-	-	-	-	-	-
61	2e/fc9dd9	29742597	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (AL_ADF_H_11)	ABORTED	-	2022-09-12 15:18:36.549	-	-	-	-	-	-	-
68	98/89057a	29742598	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (AL_ADF_H_3)	ABORTED	-	2022-09-12 15:18:37.446	-	-	-	-	-	-	-
71	2d/fae92e	29742599	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (AL_ADF_H_7)	ABORTED	-	2022-09-12 15:18:38.346	-	-	-	-	-	-	-
80	53/432d62	29742600	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (AL_ADF_H_9)	ABORTED	-	2022-09-12 15:18:39.048	-	-	-	-	-	-	-
86	56/5cb569	29742601	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (HDAL_ADF_A_1)	ABORTED	-	2022-09-12 15:18:39.887	-	-	-	-	-	-	-
94	53/52c2d7	29742602	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (HDAL_ADF_A_18)	ABORTED	-	2022-09-12 15:18:40.554	-	-	-	-	-	-	-
100	c3/5b68f5	29742603	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (HDAL_ADF_A_3)	ABORTED	-	2022-09-12 15:18:41.246	-	-	-	-	-	-	-
104	5d/ee899a	29742604	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (HDAL_ADF_H_1)	ABORTED	-	2022-09-12 15:18:41.547	-	-	-	-	-	-	-
107	b9/e35190	29742605	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_ADM_A_18)	ABORTED	-	2022-09-12 15:18:42.149	-	-	-	-	-	-	-
112	8a/dcd10b	29742606	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (HDAL_ADF_H_18)	ABORTED	-	2022-09-12 15:18:42.547	-	-	-	-	-	-	-
116	2d/e79080	29742607	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (HDAL_ADF_H_3)	ABORTED	-	2022-09-12 15:18:42.855	-	-	-	-	-	-	-
130	78/d8fbff	29742608	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (HDAL_ADM_A_1)	ABORTED	-	2022-09-12 15:18:43.250	-	-	-	-	-	-	-
133	a5/40fd51	29742609	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (HDAL_ADM_H_1)	ABORTED	-	2022-09-12 15:18:43.648	-	-	-	-	-	-	-
141	8d/c0087a	29742610	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (HDAL_ADM_H_18)	ABORTED	-	2022-09-12 15:18:43.860	-	-	-	-	-	-	-
146	36/148f22	29742611	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (HDAL_III_A_1)	ABORTED	-	2022-09-12 15:18:44.246	-	-	-	-	-	-	-
150	70/4b3d02	29742612	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (HDAL_III_A_3)	ABORTED	-	2022-09-12 15:18:44.546	-	-	-	-	-	-	-
156	c5/20e387	29742613	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (HDAL_III_A_4)	ABORTED	-	2022-09-12 15:18:44.845	-	-	-	-	-	-	-
